,건축물 대장 코드,동이름,건물이름,도로주소,용도,건축면적,대지면적
11623,11215-100229182,중곡동,,서울특별시 광진구 답십리로78길,공동주택,192.81,0.0
11624,11215-100229182,중곡동,,서울특별시 광진구 답십리로78길,공동주택,192.81,0.0
11625,11215-100229182,중곡동,,서울특별시 광진구 답십리로78길,공동주택,192.81,0.0
11626,11215-100229182,중곡동,,서울특별시 광진구 답십리로78길,공동주택,192.81,0.0
11627,11215-100229182,중곡동,,서울특별시 광진구 답십리로78길,공동주택,192.81,0.0
11628,11215-100229182,중곡동,,서울특별시 광진구 답십리로78길,공동주택,192.81,0.0
11629,11215-100229182,중곡동,,서울특별시 광진구 답십리로78길,공동주택,192.81,0.0
11630,11215-100229182,중곡동,,서울특별시 광진구 답십리로78길,공동주택,192.81,0.0
11631,11215-100229182,중곡동,,서울특별시 광진구 답십리로78길,공동주택,192.81,0.0
11632,11215-100229182,중곡동,,서울특별시 광진구 답십리로78길,공동주택,192.81,0.0
11633,11215-100229182,중곡동,,서울특별시 광진구 답십리로78길,공동주택,192.81,0.0
11634,11215-100229168,중곡동,,서울특별시 광진구 답십리로78길,공동주택,199.8,0.0
11635,11215-100229168,중곡동,,서울특별시 광진구 답십리로78길,공동주택,199.8,0.0
11636,11215-100229168,중곡동,,서울특별시 광진구 답십리로78길,공동주택,199.8,0.0
11637,11215-100229168,중곡동,,서울특별시 광진구 답십리로78길,공동주택,199.8,0.0
11638,11215-100229168,중곡동,,서울특별시 광진구 답십리로78길,공동주택,199.8,0.0
11639,11215-100229168,중곡동,,서울특별시 광진구 답십리로78길,공동주택,199.8,0.0
11640,11215-100229168,중곡동,,서울특별시 광진구 답십리로78길,공동주택,199.8,0.0
11641,11215-100229168,중곡동,,서울특별시 광진구 답십리로78길,공동주택,199.8,0.0
11642,11215-100229168,중곡동,,서울특별시 광진구 답십리로78길,공동주택,199.8,0.0
11643,11215-100229168,중곡동,,서울특별시 광진구 답십리로78길,공동주택,199.8,0.0
11644,11215-100229168,중곡동,,서울특별시 광진구 답십리로78길,공동주택,199.8,0.0
11645,11215-100229168,중곡동,,서울특별시 광진구 답십리로78길,공동주택,199.8,0.0
11646,11215-100229168,중곡동,,서울특별시 광진구 답십리로78길,공동주택,199.8,0.0
11647,11215-100226943,구의동,스카이팰리스,서울특별시 광진구 천호대로132길,공동주택,200.41,338.6
11648,11215-100226943,구의동,스카이팰리스,서울특별시 광진구 천호대로132길,공동주택,200.41,338.6
11649,11215-100226943,구의동,스카이팰리스,서울특별시 광진구 천호대로132길,공동주택,200.41,338.6
11650,11215-100226943,구의동,스카이팰리스,서울특별시 광진구 천호대로132길,공동주택,200.41,338.6
11651,11215-100226943,구의동,스카이팰리스,서울특별시 광진구 천호대로132길,공동주택,200.41,338.6
11652,11215-100226943,구의동,스카이팰리스,서울특별시 광진구 천호대로132길,공동주택,200.41,338.6
11653,11215-100226943,구의동,스카이팰리스,서울특별시 광진구 천호대로132길,공동주택,200.41,338.6
11654,11215-100226943,구의동,스카이팰리스,서울특별시 광진구 천호대로132길,공동주택,200.41,338.6
11655,11215-100226943,구의동,스카이팰리스,서울특별시 광진구 천호대로132길,공동주택,200.41,338.6
11656,11215-100226943,구의동,스카이팰리스,서울특별시 광진구 천호대로132길,공동주택,200.41,338.6
11657,11215-100226943,구의동,스카이팰리스,서울특별시 광진구 천호대로132길,공동주택,200.41,338.6
11658,11215-100226943,구의동,스카이팰리스,서울특별시 광진구 천호대로132길,공동주택,200.41,338.6
11659,11215-100227350,중곡동,미란채2차,서울특별시 광진구 긴고랑로27길,공동주택,226.48,430.0
11660,11215-100227272,구의동,세인트힐 빌리지,서울특별시 광진구 영화사로,공동주택,893.7,0.0
11661,11215-100227272,구의동,세인트힐 빌리지,서울특별시 광진구 영화사로,공동주택,893.7,0.0
11662,11215-100207401,중곡동,,서울특별시 광진구 긴고랑로7길,공동주택,168.64,282.4
11663,11215-100207401,중곡동,,서울특별시 광진구 긴고랑로7길,공동주택,168.64,282.4
11664,11215-100207401,중곡동,,서울특별시 광진구 긴고랑로7길,공동주택,168.64,282.4
11665,11215-100207401,중곡동,,서울특별시 광진구 긴고랑로7길,공동주택,168.64,282.4
11666,11215-100207401,중곡동,,서울특별시 광진구 긴고랑로7길,공동주택,168.64,282.4
11667,11215-100207401,중곡동,,서울특별시 광진구 긴고랑로7길,공동주택,168.64,282.4
11668,11215-100207401,중곡동,,서울특별시 광진구 긴고랑로7길,공동주택,168.64,282.4
11669,11215-100207401,중곡동,,서울특별시 광진구 긴고랑로7길,공동주택,168.64,282.4
11670,11215-100207401,중곡동,,서울특별시 광진구 긴고랑로7길,공동주택,168.64,282.4
11671,11215-100207401,중곡동,,서울특별시 광진구 긴고랑로7길,공동주택,168.64,282.4
11672,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11673,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11674,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11675,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11676,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11677,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11678,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11679,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11680,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11681,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11682,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11683,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11684,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11685,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11686,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11687,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11688,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11689,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11690,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11691,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11692,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11693,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11694,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11695,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11696,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11697,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11698,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11699,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11700,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11701,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11702,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11703,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11704,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11705,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11706,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11707,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11708,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11709,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11710,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11711,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11712,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11713,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11714,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11715,11215-100222417,구의동,파크타운,서울특별시 광진구 천호대로,판매시설,791.74,0.0
11716,11215-100221697,중곡동,풍경채,서울특별시 광진구 용마산로22길,공동주택,170.97,287.8
11717,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11718,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11719,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11720,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11721,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11722,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11723,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11724,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11725,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11726,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11727,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11728,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11729,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11730,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11731,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11732,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11733,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11734,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11735,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11736,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11737,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11738,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11739,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11740,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11741,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11742,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
11743,11215-8683,중곡동,신성그랜드타워,서울특별시 광진구 면목로,공동주택,1123.89,1876.1
