연번,수신일시,현재주차차량수
1495596,2021-11-10 00:00:21,4
1495566,2021-11-10 00:00:21,64
1495680,2021-11-10 00:00:21,1
1495622,2021-11-10 00:00:21,1
1568804,2021-11-10 00:00:21,0
744822,2021-11-10 00:00:21,630
1910369,2021-11-10 00:00:21,60
798382,2021-11-10 00:00:21,85
1273241,2021-11-10 00:00:21,73
1406239,2021-11-10 00:00:21,67
1589043,2021-11-10 00:00:21,0
1441378,2021-11-10 00:00:21,0
1441348,2021-11-10 00:00:21,0
173880,2021-11-10 00:00:21,1
1871569,2021-11-10 00:00:21,38
996492,2021-11-10 00:00:21,3
792654,2021-11-10 00:00:21,0
949857,2021-11-10 00:00:21,67
1587127,2021-11-10 00:00:21,106
764573,2021-11-10 00:00:21,22
173701,2021-11-10 00:00:21,77
1051101,2021-11-10 00:00:21,568
668831,2021-11-10 00:00:21,488
1495593,2021-11-10 00:00:21,30
1496178,2021-11-10 00:00:21,0
1569183,2021-11-10 00:00:21,1
1495386,2021-11-10 00:00:21,0
1570185,2021-11-10 00:00:21,0
1495568,2021-11-10 00:00:21,0
173208,2021-11-10 00:00:21,11
1495562,2021-11-10 00:00:21,164
1565220,2021-11-10 00:00:21,0
1566024,2021-11-10 00:00:21,1
989647,2021-11-10 00:00:21,12
1576989,2021-11-10 00:00:21,10
173573,2021-11-10 00:00:21,22
1448316,2021-11-10 00:00:21,35
1434470,2021-11-10 00:00:21,319
172218,2021-11-10 00:00:21,29
1823658,2021-11-10 00:00:21,147
1567373,2021-11-10 00:00:21,2
1473526,2021-11-10 00:00:21,0
1473187,2021-11-10 00:00:21,0
1473758,2021-11-10 00:00:21,0
1911874,2021-11-10 00:00:21,0
173874,2021-11-10 00:00:22,147
1247675,2021-11-10 00:00:22,93
173686,2021-11-10 00:00:22,152
173740,2021-11-10 00:00:22,145
1370100,2021-11-10 00:00:22,46
173750,2021-11-10 00:00:22,10
173591,2021-11-10 00:00:22,130
984688,2021-11-10 00:00:22,158
1449510,2021-11-10 00:00:22,457
1473903,2021-11-10 00:00:22,0
1473884,2021-11-10 00:00:22,0
1566973,2021-11-10 00:00:22,0
1568617,2021-11-10 00:00:22,9
1570437,2021-11-10 00:00:22,0
1568192,2021-11-10 00:00:22,0
1473900,2021-11-10 00:00:22,0
1140911,2021-11-10 00:00:22,7
173488,2021-11-10 00:00:22,48
173246,2021-11-10 00:00:22,151
173750,2021-11-10 00:00:23,17
1449510,2021-11-10 00:00:23,457
173152,2021-11-10 00:00:23,141
173193,2021-11-10 00:00:23,66
1579983,2021-11-10 00:00:24,0
173472,2021-11-10 00:00:24,78
1364472,2021-11-10 00:00:24,86
173874,2021-11-10 00:00:24,147
1030828,2021-11-10 00:00:24,58
1247675,2021-11-10 00:00:24,93
173686,2021-11-10 00:00:24,152
690243,2021-11-10 00:00:24,177
173740,2021-11-10 00:00:24,145
1370100,2021-11-10 00:00:24,46
173750,2021-11-10 00:00:24,17
173591,2021-11-10 00:00:24,130
1364468,2021-11-10 00:00:24,142
1441353,2021-11-10 00:00:24,29
689611,2021-11-10 00:00:24,132
1033754,2021-11-10 00:00:24,73
1042410,2021-11-10 00:00:24,76
1364466,2021-11-10 00:00:24,22
1042405,2021-11-10 00:00:24,67
744921,2021-11-10 00:00:24,115
1042406,2021-11-10 00:00:24,7
1042421,2021-11-10 00:00:24,56
1033125,2021-11-10 00:00:24,4
766536,2021-11-10 00:00:24,58
173437,2021-11-10 00:00:24,170
984489,2021-11-10 00:00:24,26
897368,2021-11-10 00:00:24,0
862823,2021-11-10 00:00:24,12
673195,2021-11-10 00:00:24,50
173534,2021-11-10 00:00:24,21
173359,2021-11-10 00:00:24,35
1042402,2021-11-10 00:00:24,34
1441342,2021-11-10 00:00:24,73
173468,2021-11-10 00:00:24,113
737803,2021-11-10 00:00:24,196
812056,2021-11-10 00:00:24,26
173874,2021-11-10 00:00:25,147
1247675,2021-11-10 00:00:25,93
173447,2021-11-10 00:00:25,10
767065,2021-11-10 00:00:25,0
173389,2021-11-10 00:00:25,0
173810,2021-11-10 00:00:25,13
1441360,2021-11-10 00:00:25,56
1428079,2021-11-10 00:00:25,39
773255,2021-11-10 00:00:25,3
761224,2021-11-10 00:00:25,0
1581443,2021-11-10 00:00:25,81
1434625,2021-11-10 00:00:25,91
744925,2021-11-10 00:00:25,185
172912,2021-11-10 00:00:25,34
1247678,2021-11-10 00:00:25,146
808595,2021-11-10 00:00:25,46
1585128,2021-11-10 00:00:25,14
795976,2021-11-10 00:00:25,72
1583339,2021-11-10 00:00:25,1
1910611,2021-11-10 00:00:25,1
173440,2021-11-10 00:00:25,20
1040225,2021-11-10 00:00:25,29
1441370,2021-11-10 00:00:25,0
173499,2021-11-10 00:00:25,2
673439,2021-11-10 00:00:25,0
173474,2021-11-10 00:00:25,28
1025695,2021-11-10 00:00:25,99
739990,2021-11-10 00:00:25,0
817981,2021-11-10 00:00:25,0
1580685,2021-11-10 00:00:25,70
885057,2021-11-10 00:00:25,10
769289,2021-11-10 00:00:25,1
739989,2021-11-10 00:00:25,398
690231,2021-11-10 00:00:25,191
688450,2021-11-10 00:00:25,99
744920,2021-11-10 00:00:25,105
1581248,2021-11-10 00:00:25,21
1583603,2021-11-10 00:00:25,51
173821,2021-11-10 00:00:25,63
960162,2021-11-10 00:00:25,123
1372128,2021-11-10 00:00:25,35
1588964,2021-11-10 00:00:25,97
972221,2021-11-10 00:00:25,54
1415438,2021-11-10 00:00:25,372
173877,2021-11-10 00:00:25,67
1441362,2021-11-10 00:00:25,134
765820,2021-11-10 00:00:25,87
1816135,2021-11-10 00:00:25,8
816771,2021-11-10 00:00:25,3
816782,2021-11-10 00:00:25,21
1056837,2021-11-10 00:00:25,10
1425290,2021-11-10 00:00:25,9
788447,2021-11-10 00:00:25,268
899187,2021-11-10 00:00:25,72
990163,2021-11-10 00:00:25,41
1434455,2021-11-10 00:00:25,48
173885,2021-11-10 00:00:25,80
1437012,2021-11-10 00:00:25,123
173776,2021-11-10 00:00:25,6
173686,2021-11-10 00:00:26,152
173740,2021-11-10 00:00:26,145
1370100,2021-11-10 00:00:26,46
173750,2021-11-10 00:00:26,17
173591,2021-11-10 00:00:26,130
172564,2021-11-10 00:00:26,93
1580112,2021-11-10 00:00:26,77
1113282,2021-11-10 00:00:26,72
173521,2021-11-10 00:00:26,62
805691,2021-11-10 00:00:26,0
1587127,2021-11-10 00:00:26,106
764573,2021-11-10 00:00:26,22
949857,2021-11-10 00:00:26,67
662512,2021-11-10 00:00:26,70
1051101,2021-11-10 00:00:26,568
866663,2021-11-10 00:00:26,14
1113401,2021-11-10 00:00:26,167
668831,2021-11-10 00:00:26,488
1495593,2021-11-10 00:00:26,30
1568792,2021-11-10 00:00:26,0
1577281,2021-11-10 00:00:26,24
1434470,2021-11-10 00:00:26,319
744822,2021-11-10 00:00:26,630
1473187,2021-11-10 00:00:26,0
1406239,2021-11-10 00:00:26,67
1473526,2021-11-10 00:00:26,0
1473758,2021-11-10 00:00:26,0
1589043,2021-11-10 00:00:26,0
1441378,2021-11-10 00:00:26,0
1441348,2021-11-10 00:00:26,0
173880,2021-11-10 00:00:26,1
700094,2021-11-10 00:00:26,0
173754,2021-11-10 00:00:26,0
173582,2021-11-10 00:00:26,56
996492,2021-11-10 00:00:26,3
792654,2021-11-10 00:00:26,0
1021034,2021-11-10 00:00:26,52
1029107,2021-11-10 00:00:26,617
1380218,2021-11-10 00:00:26,159
832678,2021-11-10 00:00:26,27
173701,2021-11-10 00:00:26,77
1570038,2021-11-10 00:00:26,0
1569183,2021-11-10 00:00:26,1
1496178,2021-11-10 00:00:26,0
1495954,2021-11-10 00:00:26,0
1495594,2021-11-10 00:00:26,16
1495580,2021-11-10 00:00:26,0
1495596,2021-11-10 00:00:26,4
1495566,2021-11-10 00:00:26,64
173698,2021-11-10 00:00:26,72
1495386,2021-11-10 00:00:26,0
1495680,2021-11-10 00:00:26,1
1495622,2021-11-10 00:00:26,1
1570185,2021-11-10 00:00:26,0
1495568,2021-11-10 00:00:26,0
1568804,2021-11-10 00:00:26,0
1565220,2021-11-10 00:00:26,0
989647,2021-11-10 00:00:26,12
1495562,2021-11-10 00:00:26,164
1566024,2021-11-10 00:00:26,1
1576989,2021-11-10 00:00:26,10
1448316,2021-11-10 00:00:26,35
173573,2021-11-10 00:00:26,22
172218,2021-11-10 00:00:26,28
1910369,2021-11-10 00:00:26,60
1823658,2021-11-10 00:00:26,147
798382,2021-11-10 00:00:26,85
1273241,2021-11-10 00:00:26,73
1567373,2021-11-10 00:00:26,2
1577279,2021-11-10 00:00:27,12
173874,2021-11-10 00:00:27,147
1247675,2021-11-10 00:00:27,93
173686,2021-11-10 00:00:27,152
172149,2021-11-10 00:00:27,1269
1911874,2021-11-10 00:00:27,0
1871569,2021-11-10 00:00:27,38
1566973,2021-11-10 00:00:27,0
1568617,2021-11-10 00:00:27,9
1568192,2021-11-10 00:00:27,0
1570437,2021-11-10 00:00:27,0
1473900,2021-11-10 00:00:27,0
1473884,2021-11-10 00:00:27,0
1473903,2021-11-10 00:00:27,0
173488,2021-11-10 00:00:27,48
1140911,2021-11-10 00:00:27,7
173740,2021-11-10 00:00:28,145
1370100,2021-11-10 00:00:28,46
173750,2021-11-10 00:00:28,17
1912704,2021-11-10 00:00:28,4
173591,2021-11-10 00:00:28,130
173185,2021-11-10 00:00:28,16
1583920,2021-11-10 00:00:28,31
173528,2021-11-10 00:00:28,38
775595,2021-11-10 00:00:28,85
1366792,2021-11-10 00:00:28,80
1364468,2021-11-10 00:00:29,142
173472,2021-11-10 00:00:29,78
1441353,2021-11-10 00:00:29,29
173874,2021-11-10 00:00:29,147
1247675,2021-11-10 00:00:29,93
173686,2021-11-10 00:00:29,152
173740,2021-11-10 00:00:29,145
1370100,2021-11-10 00:00:29,46
173359,2021-11-10 00:00:29,35
173534,2021-11-10 00:00:29,21
689611,2021-11-10 00:00:29,132
1441342,2021-11-10 00:00:29,73
1033754,2021-11-10 00:00:29,73
1042406,2021-11-10 00:00:29,7
1042405,2021-11-10 00:00:29,67
744921,2021-11-10 00:00:29,115
862823,2021-11-10 00:00:29,12
1910611,2021-11-10 00:00:29,1
1579983,2021-11-10 00:00:29,0
1364472,2021-11-10 00:00:29,86
812056,2021-11-10 00:00:29,26
673195,2021-11-10 00:00:29,50
1042402,2021-11-10 00:00:29,34
173468,2021-11-10 00:00:29,113
1042410,2021-11-10 00:00:29,76
1364466,2021-11-10 00:00:29,22
1042421,2021-11-10 00:00:29,56
173437,2021-11-10 00:00:29,170
984489,2021-11-10 00:00:29,26
1033125,2021-11-10 00:00:29,4
766536,2021-11-10 00:00:29,58
737803,2021-11-10 00:00:29,196
897368,2021-11-10 00:00:29,0
173750,2021-11-10 00:00:30,17
173591,2021-11-10 00:00:30,130
795976,2021-11-10 00:00:30,72
1583339,2021-11-10 00:00:30,1
1040225,2021-11-10 00:00:30,29
173499,2021-11-10 00:00:30,2
173447,2021-11-10 00:00:30,10
173440,2021-11-10 00:00:30,20
1441370,2021-11-10 00:00:30,0
173474,2021-11-10 00:00:30,28
739990,2021-11-10 00:00:30,0
817981,2021-11-10 00:00:30,0
885057,2021-11-10 00:00:30,10
1580685,2021-11-10 00:00:30,70
739989,2021-11-10 00:00:30,398
761224,2021-11-10 00:00:30,0
1581248,2021-11-10 00:00:30,21
1581443,2021-11-10 00:00:30,81
744920,2021-11-10 00:00:30,105
1434625,2021-11-10 00:00:30,91
1583603,2021-11-10 00:00:30,51
173821,2021-11-10 00:00:30,63
1372128,2021-11-10 00:00:30,35
1588964,2021-11-10 00:00:30,97
1441362,2021-11-10 00:00:30,134
816771,2021-11-10 00:00:30,3
1425290,2021-11-10 00:00:30,9
765820,2021-11-10 00:00:30,87
816782,2021-11-10 00:00:30,21
788447,2021-11-10 00:00:30,268
1585128,2021-11-10 00:00:30,14
173776,2021-11-10 00:00:30,6
899187,2021-11-10 00:00:30,72
1434455,2021-11-10 00:00:30,48
173885,2021-11-10 00:00:30,80
173582,2021-11-10 00:00:30,56
767065,2021-11-10 00:00:30,0
1441360,2021-11-10 00:00:30,56
173389,2021-11-10 00:00:30,0
173810,2021-11-10 00:00:30,13
673439,2021-11-10 00:00:30,0
769289,2021-11-10 00:00:30,1
773255,2021-11-10 00:00:30,3
690231,2021-11-10 00:00:30,191
688450,2021-11-10 00:00:30,99
1428079,2021-11-10 00:00:30,39
173877,2021-11-10 00:00:30,67
972221,2021-11-10 00:00:30,54
1816135,2021-11-10 00:00:30,8
1368749,2021-11-10 00:00:30,13
1415438,2021-11-10 00:00:30,372
1056837,2021-11-10 00:00:30,10
172912,2021-11-10 00:00:30,34
1247678,2021-11-10 00:00:30,146
744925,2021-11-10 00:00:30,185
808595,2021-11-10 00:00:30,46
808785,2021-11-10 00:00:30,153
990163,2021-11-10 00:00:30,41
173754,2021-11-10 00:00:30,0
700094,2021-11-10 00:00:30,0
1030828,2021-11-10 00:00:31,58
690243,2021-11-10 00:00:31,178
173874,2021-11-10 00:00:31,147
1247675,2021-11-10 00:00:31,93
173686,2021-11-10 00:00:31,152
173740,2021-11-10 00:00:31,145
1370100,2021-11-10 00:00:31,46
173750,2021-11-10 00:00:31,159
173591,2021-11-10 00:00:31,130
949857,2021-11-10 00:00:31,67
1029107,2021-11-10 00:00:31,617
1021034,2021-11-10 00:00:31,52
1051101,2021-11-10 00:00:31,568
1568792,2021-11-10 00:00:31,0
668831,2021-11-10 00:00:31,488
1113401,2021-11-10 00:00:31,167
1495593,2021-11-10 00:00:31,30
1496178,2021-11-10 00:00:31,0
1570038,2021-11-10 00:00:31,0
1569183,2021-11-10 00:00:31,1
1495594,2021-11-10 00:00:31,16
1495580,2021-11-10 00:00:31,0
1495954,2021-11-10 00:00:31,0
1495596,2021-11-10 00:00:31,4
1495566,2021-11-10 00:00:31,64
1495568,2021-11-10 00:00:31,0
1910369,2021-11-10 00:00:31,60
798382,2021-11-10 00:00:31,85
1273241,2021-11-10 00:00:31,73
1473187,2021-11-10 00:00:31,0
1567373,2021-11-10 00:00:31,2
1473758,2021-11-10 00:00:31,0
1589043,2021-11-10 00:00:31,0
1473526,2021-11-10 00:00:31,0
1441348,2021-11-10 00:00:31,0
1441378,2021-11-10 00:00:31,0
173880,2021-11-10 00:00:31,1
1911874,2021-11-10 00:00:31,0
1871569,2021-11-10 00:00:31,38
1566973,2021-11-10 00:00:31,0
1570437,2021-11-10 00:00:31,0
1568192,2021-11-10 00:00:31,0
1568617,2021-11-10 00:00:31,9
808785,2021-11-10 00:00:31,153
1473900,2021-11-10 00:00:31,0
1473903,2021-11-10 00:00:31,0
996492,2021-11-10 00:00:31,3
792654,2021-11-10 00:00:31,0
805691,2021-11-10 00:00:31,0
1587127,2021-11-10 00:00:31,106
662512,2021-11-10 00:00:31,70
764573,2021-11-10 00:00:31,22
832678,2021-11-10 00:00:31,27
1380218,2021-11-10 00:00:31,159
173701,2021-11-10 00:00:31,77
866663,2021-11-10 00:00:31,14
1495386,2021-11-10 00:00:31,0
1495680,2021-11-10 00:00:31,1
1495622,2021-11-10 00:00:31,1
1570185,2021-11-10 00:00:31,0
1565220,2021-11-10 00:00:31,0
1568804,2021-11-10 00:00:31,0
1495562,2021-11-10 00:00:31,164
1566024,2021-11-10 00:00:31,1
989647,2021-11-10 00:00:31,12
1434470,2021-11-10 00:00:31,319
1576989,2021-11-10 00:00:31,10
1448316,2021-11-10 00:00:31,35
173573,2021-11-10 00:00:31,22
744822,2021-11-10 00:00:31,630
1823658,2021-11-10 00:00:31,147
1406239,2021-11-10 00:00:31,67
173750,2021-11-10 00:00:32,17
1140911,2021-11-10 00:00:32,7
1473884,2021-11-10 00:00:32,0
173488,2021-11-10 00:00:32,48
173874,2021-11-10 00:00:33,147
1247675,2021-11-10 00:00:33,93
173686,2021-11-10 00:00:33,152
173740,2021-11-10 00:00:33,145
1370100,2021-11-10 00:00:33,46
1145779,2021-11-10 00:00:33,50
173750,2021-11-10 00:00:33,159
173591,2021-11-10 00:00:33,130
1449546,2021-11-10 00:00:33,70
673195,2021-11-10 00:00:34,50
1364472,2021-11-10 00:00:34,86
1364466,2021-11-10 00:00:34,22
744921,2021-11-10 00:00:34,115
1277150,2021-11-10 00:00:34,55
1042405,2021-11-10 00:00:34,67
1042421,2021-11-10 00:00:34,56
1247636,2021-11-10 00:00:34,41
1372873,2021-11-10 00:00:34,116
766536,2021-11-10 00:00:34,58
173750,2021-11-10 00:00:34,17
1033125,2021-11-10 00:00:34,4
737803,2021-11-10 00:00:34,196
812056,2021-11-10 00:00:34,26
795976,2021-11-10 00:00:34,72
1364468,2021-11-10 00:00:34,142
1042402,2021-11-10 00:00:34,34
1033754,2021-11-10 00:00:34,73
173752,2021-11-10 00:00:34,88
173553,2021-11-10 00:00:34,173
1051043,2021-11-10 00:00:34,83
1911848,2021-11-10 00:00:34,2
173359,2021-11-10 00:00:34,35
173534,2021-11-10 00:00:34,21
1441342,2021-11-10 00:00:34,73
1042410,2021-11-10 00:00:34,76
1037932,2021-11-10 00:00:34,52
1374090,2021-11-10 00:00:34,6
1042406,2021-11-10 00:00:34,7
1451935,2021-11-10 00:00:34,6
173437,2021-11-10 00:00:34,170
1367264,2021-11-10 00:00:34,24
1579983,2021-11-10 00:00:34,0
173472,2021-11-10 00:00:34,78
1441353,2021-11-10 00:00:34,29
689611,2021-11-10 00:00:34,132
173468,2021-11-10 00:00:34,113
172634,2021-11-10 00:00:34,35
1451358,2021-11-10 00:00:34,24
172979,2021-11-10 00:00:34,75
172051,2021-11-10 00:00:34,59
984489,2021-11-10 00:00:34,26
1235522,2021-11-10 00:00:34,34
862823,2021-11-10 00:00:34,12
1910611,2021-11-10 00:00:34,1
897368,2021-11-10 00:00:35,0
173499,2021-11-10 00:00:35,2
1441370,2021-11-10 00:00:35,0
173447,2021-11-10 00:00:35,10
173389,2021-11-10 00:00:35,0
1452063,2021-11-10 00:00:35,15
1580685,2021-11-10 00:00:35,70
885057,2021-11-10 00:00:35,10
1504629,2021-11-10 00:00:35,0
1191079,2021-11-10 00:00:35,3
744920,2021-11-10 00:00:35,105
1583603,2021-11-10 00:00:35,51
1372128,2021-11-10 00:00:35,35
173821,2021-11-10 00:00:35,63
1588964,2021-11-10 00:00:35,136
1577095,2021-11-10 00:00:35,7
972221,2021-11-10 00:00:35,54
1366527,2021-11-10 00:00:35,71
1511148,2021-11-10 00:00:35,10
1247678,2021-11-10 00:00:35,146
1509280,2021-11-10 00:00:35,17
899187,2021-11-10 00:00:35,72
1235665,2021-11-10 00:00:35,4
173582,2021-11-10 00:00:35,56
171777,2021-11-10 00:00:35,41
173885,2021-11-10 00:00:35,80
173754,2021-11-10 00:00:35,0
1509667,2021-11-10 00:00:35,17
805691,2021-11-10 00:00:35,0
792654,2021-11-10 00:00:35,0
1554366,2021-11-10 00:00:35,9
173874,2021-11-10 00:00:35,147
1247675,2021-11-10 00:00:35,93
173686,2021-11-10 00:00:35,152
173740,2021-11-10 00:00:35,145
1370100,2021-11-10 00:00:35,46
173750,2021-11-10 00:00:35,17
173591,2021-11-10 00:00:35,130
1892050,2021-11-10 00:00:35,0
1576500,2021-11-10 00:00:35,16
1366576,2021-11-10 00:00:35,79
1452021,2021-11-10 00:00:35,2
173867,2021-11-10 00:00:35,378
1575751,2021-11-10 00:00:35,109
173474,2021-11-10 00:00:35,28
1576703,2021-11-10 00:00:35,4
688450,2021-11-10 00:00:35,99
1581248,2021-11-10 00:00:35,21
172971,2021-11-10 00:00:35,154
1581443,2021-11-10 00:00:35,81
1486490,2021-11-10 00:00:35,39
744925,2021-11-10 00:00:35,185
1238860,2021-11-10 00:00:35,23
1434455,2021-11-10 00:00:35,48
173776,2021-11-10 00:00:35,6
173452,2021-11-10 00:00:35,91
767065,2021-11-10 00:00:35,0
173810,2021-11-10 00:00:35,13
1236216,2021-11-10 00:00:35,17
1441360,2021-11-10 00:00:35,56
673439,2021-11-10 00:00:35,0
739990,2021-11-10 00:00:35,0
817981,2021-11-10 00:00:35,0
1210657,2021-11-10 00:00:35,4
1510308,2021-11-10 00:00:35,9
739989,2021-11-10 00:00:35,398
769289,2021-11-10 00:00:35,1
773255,2021-11-10 00:00:35,3
690231,2021-11-10 00:00:35,191
761224,2021-11-10 00:00:35,0
172970,2021-11-10 00:00:35,36
173047,2021-11-10 00:00:35,20
1366593,2021-11-10 00:00:35,8
1511106,2021-11-10 00:00:35,2
1434625,2021-11-10 00:00:35,91
1367792,2021-11-10 00:00:35,10
173831,2021-11-10 00:00:35,33
1277160,2021-11-10 00:00:35,67
1583862,2021-11-10 00:00:35,21
1524602,2021-11-10 00:00:35,12
1056837,2021-11-10 00:00:35,10
1509297,2021-11-10 00:00:35,29
700094,2021-11-10 00:00:35,0
1392060,2021-11-10 00:00:35,8
171730,2021-11-10 00:00:35,338
172844,2021-11-10 00:00:35,166
1384198,2021-11-10 00:00:35,890
1510992,2021-11-10 00:00:35,41
1583339,2021-11-10 00:00:35,1
1511495,2021-11-10 00:00:35,9
1040225,2021-11-10 00:00:35,29
173440,2021-11-10 00:00:35,20
173646,2021-11-10 00:00:35,48
1913393,2021-11-10 00:00:35,59
1236612,2021-11-10 00:00:35,3
1428079,2021-11-10 00:00:35,39
173877,2021-11-10 00:00:35,67
173424,2021-11-10 00:00:35,74
1816135,2021-11-10 00:00:35,8
816782,2021-11-10 00:00:35,21
816771,2021-11-10 00:00:35,3
1452030,2021-11-10 00:00:35,29
1585128,2021-11-10 00:00:35,14
788447,2021-11-10 00:00:35,268
990163,2021-11-10 00:00:35,41
1540689,2021-11-10 00:00:35,43
1277157,2021-11-10 00:00:35,20
1404936,2021-11-10 00:00:35,86
1913385,2021-11-10 00:00:35,22
1496237,2021-11-10 00:00:35,10
1441362,2021-11-10 00:00:35,134
1415438,2021-11-10 00:00:35,372
1235433,2021-11-10 00:00:35,24
765820,2021-11-10 00:00:35,87
172935,2021-11-10 00:00:35,0
1277146,2021-11-10 00:00:35,26
1425290,2021-11-10 00:00:35,9
172912,2021-11-10 00:00:35,34
1499954,2021-11-10 00:00:35,21
808595,2021-11-10 00:00:35,46
1427633,2021-11-10 00:00:35,17
1452065,2021-11-10 00:00:35,2
996492,2021-11-10 00:00:35,3
1554366,2021-11-10 00:00:36,9
996434,2021-11-10 00:00:36,11
1545259,2021-11-10 00:00:36,6
1580112,2021-11-10 00:00:36,77
1113282,2021-11-10 00:00:36,73
1451512,2021-11-10 00:00:36,5
1385457,2021-11-10 00:00:36,10
1569183,2021-11-10 00:00:36,1
1475016,2021-11-10 00:00:36,12
1495596,2021-11-10 00:00:36,4
1570185,2021-11-10 00:00:36,0
173573,2021-11-10 00:00:36,22
1910369,2021-11-10 00:00:36,60
1543836,2021-11-10 00:00:36,4
798382,2021-11-10 00:00:36,85
1511964,2021-11-10 00:00:36,3
1499533,2021-11-10 00:00:36,7
1377116,2021-11-10 00:00:36,2
1473526,2021-11-10 00:00:36,0
1473187,2021-11-10 00:00:36,0
1236551,2021-11-10 00:00:36,10
1543529,2021-11-10 00:00:36,7
1473900,2021-11-10 00:00:36,0
1504690,2021-11-10 00:00:36,18
1425532,2021-11-10 00:00:36,41
764573,2021-11-10 00:00:36,22
1587127,2021-11-10 00:00:36,106
1576553,2021-11-10 00:00:36,25
949857,2021-11-10 00:00:36,67
1021034,2021-11-10 00:00:36,52
832678,2021-11-10 00:00:36,27
1051101,2021-11-10 00:00:36,568
779705,2021-11-10 00:00:36,15
1196329,2021-11-10 00:00:36,25
1113401,2021-11-10 00:00:36,167
1452335,2021-11-10 00:00:36,4
1495386,2021-11-10 00:00:36,0
1367564,2021-11-10 00:00:36,14
1203349,2021-11-10 00:00:36,7
1495568,2021-11-10 00:00:36,0
1568804,2021-11-10 00:00:36,0
1563333,2021-11-10 00:00:36,32
1566024,2021-11-10 00:00:36,1
1425816,2021-11-10 00:00:36,3
989647,2021-11-10 00:00:36,12
1510496,2021-11-10 00:00:36,6
1477114,2021-11-10 00:00:36,23
1448316,2021-11-10 00:00:36,35
1911874,2021-11-10 00:00:36,0
1441378,2021-11-10 00:00:36,0
1236552,2021-11-10 00:00:36,2
1473884,2021-11-10 00:00:36,0
1140911,2021-11-10 00:00:36,7
173488,2021-11-10 00:00:36,48
1495594,2021-11-10 00:00:36,16
1495580,2021-11-10 00:00:36,0
1495954,2021-11-10 00:00:36,0
1495562,2021-11-10 00:00:36,164
744822,2021-11-10 00:00:36,630
1406239,2021-11-10 00:00:36,67
1369476,2021-11-10 00:00:36,0
1589043,2021-11-10 00:00:36,0
1441348,2021-11-10 00:00:36,0
662512,2021-11-10 00:00:36,70
1452101,2021-11-10 00:00:36,14
866663,2021-11-10 00:00:36,14
1367653,2021-11-10 00:00:36,12
1510016,2021-11-10 00:00:36,8
1495680,2021-11-10 00:00:36,1
1549621,2021-11-10 00:00:36,3
1495622,2021-11-10 00:00:36,1
1565220,2021-11-10 00:00:36,0
1523085,2021-11-10 00:00:36,18
173698,2021-11-10 00:00:36,72
1823658,2021-11-10 00:00:36,147
960162,2021-11-10 00:00:36,124
1273241,2021-11-10 00:00:36,73
1473758,2021-11-10 00:00:36,0
1568617,2021-11-10 00:00:36,9
1871569,2021-11-10 00:00:36,38
1570437,2021-11-10 00:00:36,0
1424461,2021-11-10 00:00:36,4
1473903,2021-11-10 00:00:36,0
1029107,2021-11-10 00:00:36,617
1380218,2021-11-10 00:00:36,159
1496206,2021-11-10 00:00:36,15
173701,2021-11-10 00:00:36,77
668831,2021-11-10 00:00:36,488
173521,2021-11-10 00:00:36,62
1495593,2021-11-10 00:00:36,30
1499359,2021-11-10 00:00:36,13
1496178,2021-11-10 00:00:36,0
1570038,2021-11-10 00:00:36,0
1509662,2021-11-10 00:00:36,6
1568792,2021-11-10 00:00:36,0
1576108,2021-11-10 00:00:36,7
1495566,2021-11-10 00:00:36,64
1510763,2021-11-10 00:00:36,4
1576989,2021-11-10 00:00:36,10
1434470,2021-11-10 00:00:36,319
1509565,2021-11-10 00:00:36,11
1477116,2021-11-10 00:00:36,7
1567373,2021-11-10 00:00:36,2
1234305,2021-11-10 00:00:36,17
173880,2021-11-10 00:00:36,1
1368955,2021-11-10 00:00:36,7
1236742,2021-11-10 00:00:36,3
1544459,2021-11-10 00:00:36,1
1496233,2021-11-10 00:00:36,5
1544306,2021-11-10 00:00:36,12
1568192,2021-11-10 00:00:36,0
1566973,2021-11-10 00:00:36,0
1430035,2021-11-10 00:00:36,0
1430042,2021-11-10 00:00:36,3
173874,2021-11-10 00:00:37,147
1247675,2021-11-10 00:00:37,93
173686,2021-11-10 00:00:37,152
173740,2021-11-10 00:00:37,145
1370100,2021-11-10 00:00:37,46
173750,2021-11-10 00:00:37,17
173591,2021-11-10 00:00:37,130
1577279,2021-11-10 00:00:37,12
172149,2021-11-10 00:00:37,1270
